word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
theyre,1233,0.029896487,0.26153263,-0.14714223,0.30510792,-0.046361916,-0.019148773,0.12262719,0.23513405,0.04104055,-0.20132975,-0.12865049,-0.30096877,0.041227277,-0.42245504,0.03729766
father,1232,-0.078170195,-0.24979497,0.29129794,-0.35864875,0.013564719,-0.06877647,-0.06375764,-0.26210004,-0.079691626,0.15208076,0.084582485,-0.34420133,0.051949814,-0.03467392,0.15801135
coming,1229,-0.09462509,-0.13191384,-0.26241207,-0.11847005,-0.11640777,0.15528305,-0.09840926,-0.054725315,0.10649866,-0.0065706354,0.06020079,-0.2464811,0.04380032,0.1684456,0.047608066
francisco,1229,0.23881058,0.29809693,0.23943168,-0.49277624,0.033321463,-0.14046651,-0.017519344,-0.06981088,-0.16639858,0.20004037,0.12281535,-0.0011806673,-0.019117098,-0.07496994,0.09810892
citizenship,1226,-0.08843001,0.15350235,0.21632406,-0.20830686,0.20529297,0.20426805,-0.17877153,-0.32881498,0.18999295,-0.12747212,-0.02022781,-0.03431735,0.108515374,-0.36518988,-0.08153833
offer,1224,-0.043995935,0.042739466,0.0060383375,-0.305054,0.018739184,-0.11220839,0.026421187,-0.7659378,0.13173814,0.042719744,0.011141735,-0.20145647,-0.09560768,-0.053351253,-0.20633483
chance,1223,-0.37972802,-0.056499813,0.045378778,0.05504823,-0.042787462,-0.17057471,-0.07200941,0.09608631,-0.018985825,-0.09540275,-0.12480521,-0.008584893,-0.012412369,-0.12376447,-0.18356702
november,1223,-0.25131938,-0.38219422,-0.13006082,-0.3934508,0.0076730344,-0.276309,-0.0026628398,0.2291444,-0.11260075,0.1387119,0.3083523,-0.17794411,0.043686934,-0.40082625,-0.17894448
marry,1222,-0.0876492,-0.14482975,0.15947005,-0.08594615,0.034413233,-0.19878395,-0.3617918,-0.25610226,-0.2861137,0.06359582,-0.14618179,-0.028331617,0.09069275,-0.49372655,-0.13066408
died,1221,-0.30079165,-0.30559027,-0.018848838,-0.1728178,0.052524686,-0.03679723,-0.099972025,-0.437311,0.3576106,0.07027363,0.04156448,-0.18614009,-0.1310406,0.11808168,-0.0013280725
great,1220,0.026211262,0.26923665,-0.10012236,0.19423099,0.039334305,-0.11399796,-0.37983355,-0.3424504,-0.14477417,-0.033219986,0.24163388,-0.37434548,0.05879263,-0.38174388,0.040117566
reported,1216,0.12830357,-0.120789066,-0.24725771,0.044152718,0.059367325,-0.074700244,0.0835536,0.0076504946,0.18806353,0.055088572,0.06785122,-0.5034628,-0.0718243,-0.12957656,-0.20835502
arrested,1216,-0.9189458,-0.2828529,-0.19047756,-0.21365885,-0.37051454,-0.123083964,0.4160512,0.03123878,-0.1034676,0.17567563,-0.58428043,-0.32943478,-0.4055087,0.14158991,-0.16630019
accused,1214,-0.3959603,0.15577233,-0.06387486,0.2947813,-0.3052682,-0.3637421,0.41472745,0.2636846,-0.73897064,-0.29065442,0.1611992,-0.18734531,0.18617606,-0.4686999,-0.12187115
suit,1213,-0.5616373,-0.547693,-0.33895364,-0.034215443,0.68003625,-0.26354727,-0.73562074,-0.43843457,-0.5978018,-0.28236577,0.24782325,-0.5580382,-0.016382588,-0.29815516,0.09548268
executed,1213,-0.35376158,-0.66507095,-0.17025487,0.15883447,-0.3421728,-0.02601492,0.4039008,-0.30915043,-0.090703025,-0.03292035,0.2015116,-0.34798467,-0.47952572,-0.061910916,-0.042246193
full,1211,-0.081024185,0.14383258,0.10724637,0.0037216723,0.007876181,-0.21944313,-0.3415288,0.0658824,-0.2915314,0.16869009,-0.106535815,-0.037578233,0.07420787,-0.20249692,-0.20750245
ordinance,1210,-0.28341666,-0.14035453,-0.10388869,-0.056491878,0.077808045,0.22727366,-0.30604872,-0.15229543,-0.21433336,-0.39780626,-0.7367285,-0.1202371,0.045297064,-0.3310307,-0.16438523
request,1209,0.30950117,0.26084358,0.19009466,-0.31709495,0.041429862,-0.17008613,-0.16085047,0.25739554,-0.029880172,-0.05038562,0.11408063,-0.2355871,-0.08089907,0.32553798,-0.21602844
mental,1209,-0.68709826,-0.6858681,-0.28153437,-0.41615388,-0.2899395,-0.17791653,-0.22586544,0.23161805,0.7970655,-0.0047341166,-0.2710951,-0.05436918,-0.1637295,0.11457117,-0.1200793
medical,1208,0.12514691,-0.61211777,-0.18972676,-0.451501,-0.19857311,-0.108093776,-0.3507134,-0.6179233,0.8324592,-0.113669425,-0.6254931,-0.2656071,-0.15434304,0.00039690064,-0.22224149
fund,1204,0.49064204,-0.11376853,-0.24746008,-0.16346198,0.012764694,-0.30289873,-0.039070163,-0.15005845,-0.09843782,-0.24486403,-0.24375963,0.052479934,0.06262727,-0.1997924,-0.12867834
food,1203,-0.027896075,0.301922,0.036280766,-0.049381305,-0.16276923,0.046205,-0.27000985,0.21497889,0.025569195,0.22623457,-0.070424445,-0.09443507,-0.23731668,-0.16135158,-0.08608993
brought,1202,-0.15120979,0.4925085,-0.3974606,0.0048942096,-0.042620216,-0.0063429084,-0.043827508,0.46242222,0.09786228,0.21600339,0.04869082,-0.09730694,0.10376894,-0.35931247,0.16206779
alien,1199,-0.012668042,-0.12075893,-0.41719052,-0.11971708,-0.019394604,-0.115296945,-0.022923034,-0.08794896,-0.23393507,-0.045969136,0.31517744,-0.056276824,-0.1332041,-0.17748344,-0.020332275
strong,1197,-0.18307275,-0.1441127,-0.069378905,0.1121771,-0.16696993,-0.04850283,0.15504806,-0.0022231438,-0.16016836,-0.060817562,-0.2144454,0.054489303,0.109720096,-0.1408281,-0.18321371
source,1196,-0.18208793,0.22719336,0.15805373,-0.012461571,-0.24190606,0.06695075,0.33115807,-0.15981548,-0.152858,-0.44846168,-0.14947656,-0.4490904,-0.2151445,0.07684283,-0.20070058
special,1195,-0.19331293,0.06984005,-0.32426548,-0.12507215,0.09939042,-0.01607115,0.10096719,-0.12570398,-0.23823036,-0.080988266,-0.1553481,-0.42121965,0.20712416,-0.08662361,-0.2105415
target,1195,0.24008042,-0.27300283,-0.37694594,0.16474402,-0.29269713,0.1574296,0.07388213,-0.34008604,-0.016367106,-0.23000407,-0.008757889,-0.37051794,-0.28038922,0.18209577,0.0072153024
growing,1190,0.26001212,0.40929025,0.065095805,-0.30041742,-0.026354808,-0.1796331,-0.1668388,0.00023249497,0.016163917,0.011461904,-0.26027933,-0.025806466,0.038794477,-0.07962699,-0.21269855
illinois,1188,-0.089489974,-0.06372826,-0.5556611,0.044005565,0.03149548,-0.051962264,0.11933467,0.059561983,0.007030464,0.15247701,-0.38999218,-0.11117936,0.06489734,0.17153613,-0.16616759
price,1186,0.54341424,-0.5483154,-0.17728107,-0.26173225,0.06314815,-0.14397688,-0.15828669,-0.3718554,-0.4212239,-0.18954468,-0.078030266,-0.05649361,0.034493126,-0.5616399,-0.005742329
near,1185,0.09278679,-0.15837643,-0.7213941,-0.050037935,0.080759235,-0.05595375,0.085305996,-0.12201114,0.120404266,-0.39744607,-0.095715925,0.05460571,-0.17694178,0.15805589,-0.2579183
wont,1184,-0.27239296,-0.19595909,-0.23816258,-0.2856783,0.043798693,0.10971111,0.22717832,-0.29896748,0.02991532,-0.20317943,-0.07035475,-0.0039418894,0.025901083,-0.1893407,0.011803748
morning,1178,-0.030341858,-0.2033965,-0.14212526,-0.22406727,-0.14354004,0.10151935,-0.13064899,-0.19154213,0.15053962,0.3862213,-0.17097528,-0.0786054,0.027471237,0.2135332,-0.20875698
ballot,1174,0.32696736,-0.093373135,-0.081774704,-0.032004897,0.020530934,0.006797881,-0.4243512,-0.6389865,-0.4257382,-0.41019335,-0.25952268,0.20898983,0.006066949,-0.36628824,-0.10454567
ice,1172,-0.18082665,0.25233963,-0.46139476,-0.01047933,-0.091610625,0.083789505,0.0450039,-0.40518168,-0.2770293,-0.19051662,-0.13831866,-0.038004573,-0.17742363,-0.13322511,-0.09808939
arizona,1172,-0.1043699,0.20120642,0.11873781,-0.010641753,0.06613996,-0.06981629,-0.24680606,0.009942764,0.049689516,-0.020604206,-0.25457677,0.13827491,0.069130376,0.20458636,-0.2189324
message,1171,-0.028328957,-0.12881804,0.04205154,0.09663555,-0.24750595,-0.34704936,0.12739307,0.1718937,-0.41397047,0.0053990367,0.3161162,0.10023112,-0.040127173,-0.091450684,0.05924664
key,1167,0.010678965,0.020173809,-0.49196866,-0.38348585,0.13144831,-0.12874414,0.031465467,0.013737832,0.05777494,0.05025653,-0.13452068,0.013339885,-0.044482037,0.21452978,-0.15320782
foreign,1165,-0.018777924,0.06183743,-0.4821986,-0.22531338,-0.34431925,0.10701348,0.07766264,-0.15488364,-0.25794038,-0.25816545,-0.3194756,-0.21131276,-0.40028325,0.8386943,-0.12909001
received,1165,0.018212257,0.12642664,0.14726472,0.21152718,0.034063004,-0.021338716,-0.072226845,-0.11354623,-0.19582948,0.40656886,-0.14582975,-0.0887054,-0.18427819,-0.13870089,-0.21391049
thought,1165,-0.08951772,0.005068753,-0.16747059,-0.15681674,-0.0058350833,-0.31154123,0.05637373,-0.35871086,0.17975783,0.04221773,0.12892142,-0.1203323,-0.049225178,-0.15083167,0.1250995
needed,1162,-0.081558056,0.14729528,-0.47099707,-0.33219087,0.27322683,0.1261237,-0.22467776,-0.13944738,-0.02855159,-0.31226292,0.23978145,0.11992377,-0.13213353,0.035069354,-0.18617508
bring,1162,0.27393624,0.21929057,0.2757728,-0.1799468,0.0129113905,0.07878519,-0.3068998,0.015139989,0.1055445,-0.16761038,-0.23890942,-0.24603215,-0.1305545,0.2832989,-0.23177679
congressional,1162,-0.007864358,-0.22885583,0.08547827,-0.57737494,0.3377716,0.08779836,-0.46929353,-0.6294234,-0.28243348,0.03027552,-0.061395496,-0.10375766,0.2868482,-0.18656215,-0.13890253
opposed,1161,-0.072294734,-0.23419896,0.295015,-0.32868364,-0.041296944,-0.41983038,0.05403884,-0.44899058,0.20429127,-0.63445634,-0.21762475,0.21137749,0.16095531,-0.012449692,-0.13977881
wrong,1155,-0.43059555,-0.22156057,0.39596993,0.39738107,-0.35292155,0.18871585,-0.24321476,0.0839906,-0.085281305,-0.2660734,-0.20994318,-0.13104625,0.023777181,-0.4985939,0.08699311
tried,1153,0.009638815,0.12013013,-0.17914912,0.22924367,-0.07300807,0.088250846,0.028855061,0.5025223,-0.40213686,0.084362544,0.10050718,0.13284492,-0.162583,0.007321322,-0.17281702
tell,1152,-0.40945593,-0.051824387,0.15670173,-0.08744072,-0.14828496,0.07428209,-0.13080887,0.09052707,0.41455033,-0.0353507,-0.03351044,-0.3090422,0.24045545,-0.30083674,-0.032259822
adult,1152,-0.06826566,-0.019445771,0.4256599,-0.22610925,-0.19560398,-0.10563607,0.10722978,-0.12772083,0.13250785,0.38280955,0.010371987,0.18884996,-0.13913243,-0.16183275,-0.17150907
example,1148,-0.14744805,0.22251953,0.19442245,0.5807372,-0.044551987,0.12578644,-0.05586926,-0.14409538,-0.34159267,-0.008595802,-0.1365154,-0.31723028,-0.0048530693,-0.19251549,-0.18063986
allowing,1148,-0.12362157,-0.060413092,0.15078343,0.24754643,-0.090428144,-0.07302163,-0.19860592,-0.2040564,-0.082438216,-0.11622682,-0.3651264,-0.13394023,0.26019046,-0.21168453,-0.14327468
proposition,1147,-0.16419232,-0.1503828,-0.439348,-0.16161406,0.11856691,0.32993498,-0.21440604,-0.018926635,-0.012320523,-0.25753433,0.2343331,-0.021620324,-0.11919438,-0.48756626,-0.12373563
settlement,1142,0.003260941,-0.19370912,-0.69796765,-0.18971714,0.07705301,-0.07418343,-0.0059041525,0.14166293,0.022630995,-0.08711543,0.11309249,0.006744135,0.10203614,-0.33302504,-0.10736751
initiative,1140,0.042813268,-0.54230046,-0.21634959,-0.0008039161,-0.09858863,-0.112914614,0.03219205,-0.16763012,-0.022391692,-0.16071706,-0.13805386,0.021879766,0.29213756,0.6483979,-0.1256701
fall,1138,-0.060168266,0.10091352,-0.49014473,0.13402285,0.23302802,0.06566014,-0.2225293,-0.3509882,0.10229739,0.095484294,-0.3190907,0.1661076,-0.058455486,-0.27465615,-0.015025642
certain,1138,0.074507415,-0.024257366,-0.37804773,0.14556259,0.102029674,0.07562506,-0.069746725,0.13558063,-0.23468076,-0.024583194,-0.26466817,-0.07616604,0.0042324453,-0.35135832,0.06709778
conviction,1138,-0.2121666,-0.45884046,-0.30605116,0.37152705,-0.06471813,-0.12647851,-0.18584226,-0.21085231,-0.19234411,-0.33993566,-0.40497172,-0.20239769,-0.09122304,0.38969135,-0.00019749618
soon,1137,-0.23674616,0.12579033,0.11774737,-0.30070677,0.16354857,0.05172061,-0.07117185,-0.35506517,0.41384685,-0.06679524,-0.19469374,-0.04828892,-0.19014217,-0.20651266,-0.025266705
serious,1136,-0.23647845,0.19052869,-0.2551934,0.4825098,-0.09823716,0.028867738,-0.074163,0.17317517,-0.21403334,-0.19529119,-0.014747103,0.062145803,0.029545281,-0.23699601,-0.17539147
market,1135,0.28192118,-0.24605167,-0.34240216,-0.5968498,-0.19074444,0.072566755,-0.2852012,-0.04796853,-0.40222907,-0.6519896,0.008805073,-0.3324961,-0.15895556,0.07763054,-0.22765675
sense,1135,-0.17822902,-0.24169068,0.1744296,-0.18731497,0.050922073,0.244506,-0.108746976,-0.3645321,-0.041164406,0.20653595,-0.24954702,-0.005061647,-0.02066438,-0.067055896,-0.19410335
close,1135,0.0019488129,0.3077822,0.3201221,-0.60104984,-0.1459647,0.13398357,0.16741595,0.013751427,-0.047005475,-0.21490937,-0.07732934,0.06649234,-0.0653434,-0.40446806,0.13870452
old,1133,0.007589633,-0.23052819,0.11910404,0.104576476,0.018375397,-0.06289309,0.013122886,0.084744014,-0.35469702,0.023109635,0.36236838,-0.15412073,-0.05255819,-0.4042502,-0.04480902
terrorist,1133,-0.7252409,-0.4624866,-0.12855718,-0.4368238,-0.15998721,-0.15753448,-0.767173,0.96174246,-0.30841732,-0.014764549,-0.30372542,-0.14166583,-0.052339416,-0.33514178,0.14151435
dead,1131,-0.38082674,0.32304376,0.009018638,-0.19213611,-0.11259367,-0.13115649,0.31951037,-0.16194133,0.22668369,-0.16680333,-0.0479724,-0.36893344,0.045081735,-0.44682208,-0.1968072
killer,1131,-0.20571694,-0.44165406,0.46015912,-0.043490224,-0.22710559,0.09311873,0.16776095,0.29687178,-0.05282259,0.23463435,-0.15967132,-0.26283613,-0.1440767,-0.4588912,-0.028709374
hard,1130,-0.07978113,-0.14170805,-0.21969892,-0.07337858,0.06598547,-0.11032443,-0.19055554,0.021698076,-0.1811189,-0.102315344,0.20348418,-0.087485224,-0.0059256637,0.27201664,0.38232246
town,1130,-0.018625634,-0.08126152,-0.30830288,-0.16052073,0.11870725,0.08364651,-0.01887249,-0.17017825,0.14391409,-0.05574156,0.103714615,0.07236519,-0.100490026,-0.003014459,-0.05215127
disease,1130,-0.35104877,-0.6183085,-0.1267368,-0.06494915,0.103693694,-0.30318326,-0.5050287,-0.20757757,0.64707017,-0.37591526,-0.32922158,-0.460186,-0.12884158,-0.17714097,0.0968154
he,1129,-0.07137941,-0.2728143,-0.16398348,0.028848726,0.041114014,-0.26395863,0.08285887,0.047318216,-0.21303739,-0.16451152,0.21842973,-0.30326623,0.21141773,-0.2621092,0.1530714
legislator,1127,0.23307313,-0.5429295,-0.10711512,-0.10773062,-0.26024482,0.050825197,0.0019731866,-0.11529467,-0.38527694,-0.08949919,-0.11096699,0.16233154,0.3158347,0.29989785,-0.09461951
education,1127,0.025133912,0.24252877,-0.5360589,0.13454573,-0.0068896348,0.062117457,0.012858292,0.020447446,0.006604365,0.333646,-0.102419354,0.12875566,-0.09884963,-0.33052972,-0.07426244
argued,1126,-0.21889213,-0.5520679,0.25380683,-0.2659116,0.10866996,-0.026835201,-0.16318053,0.035087164,-0.04327726,-0.08491134,0.009951654,-0.39225233,-0.16171128,-0.4438834,-0.15919794
latest,1125,0.028585885,0.10776751,-0.44016013,-0.42021322,0.21147531,0.067700185,0.42756552,-0.06676524,0.13607544,0.012016037,0.050271194,-0.23791964,-0.035801608,-0.0091675855,-0.19894755
kid,1124,-0.23910664,-0.7464857,0.18891396,-0.4636624,-0.3969618,-0.028221756,0.06561155,-0.053531766,0.23836716,0.026631704,0.22953238,0.083803974,0.047263756,-0.2295423,0.15764874
decide,1122,-0.12223405,-0.67467946,0.2470221,-0.45613497,0.35780606,-0.18071944,-0.31118548,-0.2938661,0.051438533,-0.55670315,-0.1377474,-0.5734729,0.085292526,-0.045155946,-0.13791065
secretary,1121,-0.09546707,0.052550085,-0.110883996,-0.55619156,-0.24887905,0.121119455,-0.2214095,-0.27214527,0.037082005,-0.17369276,-0.35821298,0.19808714,0.15109211,0.61584276,-0.15812662
behind,1121,0.09073706,-0.35051554,0.22130814,-0.031293593,0.105000645,-0.21886303,0.024775634,0.42045844,-0.19489267,-0.14949878,-0.117440194,-0.33719587,0.076271996,-0.27111438,-0.08283548
spent,1119,0.3986256,-0.305832,0.18547378,0.01622399,-0.08744219,-0.1570488,-0.03504976,-0.08360296,-0.0048881127,0.14422363,-0.117141776,-0.2745219,0.07432563,0.16501343,-0.17137328
brown,1117,0.11879549,-0.29686022,-0.04896909,0.17921668,-0.14043646,-0.13483787,0.042534597,-0.28437576,0.016352724,0.07945362,-0.039554607,-0.08385136,0.13488458,-0.013411855,-0.20005429
read,1116,-0.15107183,0.05342867,0.03636949,-0.035951223,-0.2112105,0.17373882,0.19106345,-0.038808282,0.057710547,0.07292507,0.13731053,0.20063668,-0.35486665,-0.12597655,-0.30626053
committed,1112,-0.21907312,0.31217757,0.109146625,0.17982788,-0.21554238,-0.04717007,0.36224064,-0.023412237,0.29206142,-0.2631691,0.121811934,-0.27863276,-0.29313263,-0.15102696,-0.13923007
jr,1111,0.11930279,-0.25779587,-0.25195444,0.074443,0.042812023,-0.14910236,-0.062167116,-0.05219681,-0.005573598,0.2785477,0.23741059,-0.0049980856,-0.23646815,-0.7053562,-0.20268339
meet,1111,-0.24724005,0.12278654,0.13825704,-0.28451562,0.12874946,-0.14243233,-0.5060001,-0.30163035,0.037528083,0.069825545,-0.11300536,0.010657795,-0.030526321,0.29692024,0.5270208
juror,1111,-0.5588961,-0.14963613,0.053678706,0.24787158,0.271943,-0.34163785,-0.14933492,-0.30868536,-0.5033942,-0.013629277,-0.50312513,-0.40306792,-0.38391137,-0.39824,-0.12349748
average,1109,0.27522388,0.096280724,0.06221767,-0.5297733,-0.29392883,0.12118853,0.27751726,-0.05533878,-0.08870614,-0.025551397,-0.2944683,-0.05709115,-0.47533378,-0.08646262,-0.15453105
battle,1106,-0.04643472,-0.36321908,0.21849057,-0.06373715,0.14852938,-0.07664131,-0.037019033,0.41327494,-0.008195028,0.24810062,-0.11473975,0.10217071,-0.011043582,-0.041358598,0.13024324
commission,1105,0.16413906,0.0465933,-0.37263295,0.13331313,-0.16668387,0.15606445,-0.06733065,0.098064795,-0.03943557,-0.07022325,-0.094467275,-0.27617162,0.12345564,-0.23402113,-0.19011496
eight,1103,-0.35927993,-0.12541904,-0.1841933,-0.19603574,0.15320818,0.023959497,-0.094056375,-0.20804852,-0.3710447,0.046483934,0.029859636,0.1823653,0.044296794,0.22393563,-0.18759911
goal,1102,-0.28361484,-0.12945487,0.08793566,-0.27200997,0.04398976,0.2257544,0.3258313,0.22035636,-0.07556877,-0.3787336,-0.31826028,-0.07853722,0.16456431,0.010304759,-0.16567095
sheriff,1102,-0.34824467,-0.18812892,-0.3715973,0.0961051,-0.13009551,0.030261112,0.4599893,-0.19580856,-0.038454242,-0.515798,-0.052795473,-0.5930457,-0.0861245,-0.30956188,-0.18493311
always,1100,-0.23510188,0.16806957,-0.18798926,-0.24875687,-0.34818715,-0.08375804,-0.34853312,0.120721556,-0.15135273,0.17319463,0.34324753,-0.4201005,0.031914923,-0.27441904,-0.2041316
chairman,1099,0.26733887,0.044557482,-0.47326568,0.11677763,-0.1118178,0.07060387,0.1261059,-0.053143546,-0.2508248,-0.45560926,-0.16275899,-0.2143456,0.04792142,0.34887278,-0.16635202
paul,1099,-0.3677876,-0.032369506,0.4568672,0.1798889,0.054858092,0.006522496,-0.06800076,0.014466642,-0.34764922,-0.02447654,-0.116386496,0.1612429,-0.08498659,-0.062523104,-0.23069999
project,1098,0.18867058,-0.09385635,-0.16707492,-0.15356183,0.16429734,-0.31726015,-0.20927615,-0.28070801,-0.07886244,-0.2640945,0.22904584,-0.2924139,0.13208611,0.15023044,-0.24821316
sell,1096,0.34633273,-0.94858533,-0.35016048,-0.06119073,-0.36570433,-0.07578462,0.2711568,0.16349919,-0.58591646,-0.1906437,-0.16840306,-0.19006717,0.03787476,-0.12422032,-0.18859981
rejected,1094,-0.045162518,-0.7556714,-0.349182,-0.26346135,0.2597716,-0.0062084105,0.17049871,-0.60296863,-0.13261397,-0.21993801,-0.3345776,0.17639102,0.021398788,-0.008997221,-0.16816702
defendant,1094,-0.11554811,-0.061565436,-0.19340979,0.0816286,0.010150704,-0.076437674,-0.061632007,-0.14128198,0.37898624,-0.07320989,-0.117999524,-0.17307515,-0.39134967,-0.4458939,-0.16298147
sure,1090,-0.042431567,-0.0071801613,-0.28019488,-0.26899442,0.23018743,0.08468729,-0.16126442,-0.0772733,0.23653546,0.028677082,-0.1453734,-0.034795653,0.042426944,-0.3022524,-0.20853437
seen,1089,0.049903266,-0.42688462,-0.153457,0.28170705,0.061187238,-0.091011085,-0.24617155,-0.574072,0.22215648,-0.064831,0.06662019,-0.1195374,0.050449118,0.18814225,-0.21750028
longer,1088,0.13112012,-0.1419107,0.11020319,-0.28688022,-0.09408671,0.025224594,-0.28641838,-0.11251596,0.2836681,-0.12764989,0.19031009,-0.31430808,-0.18291795,0.029673291,-0.23994978
potential,1087,0.14175813,-0.08576181,-0.24976335,0.07995463,-0.0005322001,0.050263494,-0.23707227,0.2156599,0.16236807,-0.3921378,-0.12920156,-0.53969115,-0.04496267,-0.2662383,0.007107236
opposition,1086,-0.14947927,0.10550727,0.1673469,-0.28549874,-0.18946522,0.001350237,0.121506244,-0.19749661,-0.12400447,-0.3663742,-0.22973266,0.09167383,0.021429561,0.4705187,-0.17288552
isnt,1086,-0.05861013,0.027629264,-0.40771928,-0.22753657,0.26410234,-0.20694607,-0.11900098,-0.57872456,-0.2353427,0.26054263,0.03738472,0.1933117,-0.11172203,0.3482385,-0.023833217
access,1080,-0.3254011,-0.09155277,-0.013849492,0.13284317,-0.1385039,0.101983055,-0.18724214,0.0765857,0.2126141,0.3783093,-0.19484574,-0.4604065,0.03838131,0.46602282,-0.15535682
body,1077,-0.18144397,0.019912386,-0.04466279,-0.5559053,0.09993485,-0.2537799,0.13821861,-0.37765527,0.42369425,-0.5177458,-0.47944835,-0.46002817,0.0818976,-0.18230358,-0.22128487
banning,1077,0.042647567,-0.09371446,-0.22436059,0.3192516,-0.030115638,0.19213554,-0.20434175,0.03118711,-0.06485837,-0.31650487,-0.09374205,0.33652255,-0.08569675,0.038834613,-0.12611468
