word,count,0: Economic,1: Capacity and Resources,2: Morality,3: Fairness and Equality,"4: Legality, Constitutionality, Jurisdiction",5: Policy Prescription and Evaluation,6: Crime and Punishment,7: Security and Defense,8: Health and Safety,9: Quality of Life,10: Cultural Identity,11: Public Sentiment,12: Political,13: External Regulation and Reputation,14: Other
turn,1234,0.03388384,-0.08562791,0.29836786,-0.25863284,-0.07934498,-0.02007377,0.16115065,-0.13021049,-0.1278383,-0.19149454,0.30217335,0.036902864,0.14050174,-0.59776336,-0.268519
theyre,1233,0.003172814,0.30030498,-0.18598749,0.30071154,0.001101923,0.044192687,0.1925539,0.34274262,0.12904997,-0.23008484,-0.15713035,-0.28089058,0.097407274,-0.63959306,0.15658425
father,1232,-0.049120355,-0.21158727,0.4295863,-0.43017212,-0.0038343922,-0.12978157,-0.070549406,-0.29642546,-0.0719721,0.1903641,0.10843794,-0.40757695,0.0070608575,-0.037014388,0.23244774
coming,1229,-0.07736918,-0.14776328,-0.40541095,-0.11362875,-0.007894854,0.19116835,-0.10636642,-0.11712503,0.09411886,-0.0051129744,0.047167096,-0.15094282,0.041139,0.2985189,0.10727803
francisco,1229,0.24327396,0.55049306,0.25568908,-0.79704237,-0.04688786,-0.07711397,-0.076787494,0.02398823,-0.12571223,0.4054739,0.15752074,0.0077342656,-0.041445978,-0.054870974,0.19889402
citizenship,1226,-0.13479581,0.13366318,0.27524033,-0.19566068,0.17459576,0.19249201,-0.14990106,-0.32124573,0.17273721,-0.14490098,0.015801813,-0.14095722,0.08781336,-0.5991857,-0.07190929
offer,1224,0.098210245,0.23419052,0.21260175,-0.17931342,0.16867411,0.044179503,0.2455488,-1.0507101,0.40350366,0.2570273,0.10438601,-0.027416637,-0.06330136,0.087783344,-0.21476072
chance,1223,-0.34234157,-0.11340609,0.19848515,-0.045665864,0.08582575,-0.10369035,-0.012532774,0.30352515,0.087367855,-0.00064744026,0.053269308,0.09645199,0.044714272,-0.09701882,-0.2093024
november,1223,-0.23639399,-0.30129123,-0.011898955,-0.4578036,0.11090241,-0.19022621,0.10220925,0.4204805,0.15455782,0.24942365,0.49291676,-0.057626154,0.082617074,-0.73135006,-0.14862083
marry,1222,-0.05634501,-0.1568348,0.35211593,-0.0676461,0.11249592,-0.08583522,-0.49909002,-0.2916645,-0.24040297,0.09547411,-0.005409467,0.1340606,0.21456057,-0.7287791,-0.12056011
died,1221,-0.42918897,-0.41058046,-0.050814636,-0.20555241,0.00844806,-0.09148512,-0.070460156,-0.46284136,0.3307961,0.12807943,0.08711832,-0.1550576,-0.133889,0.40227777,0.12333839
great,1220,0.13067287,0.50427073,-0.11638726,0.096826665,-0.0054131015,-0.08658877,-0.40547675,-0.55941767,-0.08366908,0.06973157,0.22680053,-0.28927603,0.0399237,-0.45169747,0.122737095
reported,1216,0.10138124,-0.1521622,-0.1763275,0.14811686,0.07322331,-0.022149421,0.15872492,0.04007734,0.19418131,0.16795337,0.053644318,-0.44273585,-0.031468015,-0.16149062,-0.25051647
arrested,1216,-1.0590485,-0.16878499,-0.03538538,-0.14755931,-0.11187422,-0.0015832905,0.38369843,0.27692622,0.024197271,0.33895943,-0.537354,-0.3246167,-0.3615121,0.6925298,-0.07079721
accused,1214,-0.5353571,0.5021776,-0.16752331,0.39330736,-0.10289557,-0.18307789,0.37805137,0.4934223,-0.90323734,-0.13643062,0.16697285,-0.062670805,0.23934336,-0.4985938,-0.10459452
suit,1213,-0.34498918,-1.1635375,-0.4026222,0.105947785,0.5658642,-0.18928611,-0.9255623,-0.7836887,-0.59865916,-0.2271894,0.2610498,-0.68666244,0.057063848,-0.52321696,0.20639388
executed,1213,-0.31778333,-1.0659295,0.020354547,0.25771335,-0.16659303,0.09656042,0.44273573,-0.18099003,0.013753787,-0.0013375416,0.36683223,-0.26844147,-0.4012416,0.10717164,0.089870974
full,1211,0.047561627,0.21053578,0.2572094,0.062346682,0.059901085,-0.10550922,-0.4231505,0.23503706,-0.42201886,0.21154818,-0.044324048,0.03722494,0.10686975,-0.18702923,-0.22805932
ordinance,1210,-0.17587867,-0.141691,0.021751724,0.06964847,0.21342832,0.29549426,-0.2540767,-0.09607985,-0.09272128,-0.37480414,-0.89614403,0.08918846,0.21686561,-0.41823488,-0.16014889
request,1209,0.3271022,0.44108063,0.1803547,-0.40802866,0.023270426,-0.14249462,-0.1033805,0.3293495,-0.1509976,-0.08855351,0.17486858,-0.265037,-0.094954535,0.36693347,-0.23924701
mental,1209,-1.09729,-1.4011791,-0.29648134,-0.5513333,-0.43835056,-0.16967437,-0.36885107,0.3267438,0.72865725,0.004343898,-0.31363702,-0.15665326,-0.13515142,0.22049609,-0.1765506
medical,1208,0.037304554,-0.83612347,-0.290306,-0.53628904,-0.2815891,-0.20951885,-0.42135963,-0.77932465,0.65965146,-0.15805344,-0.7974287,-0.5095351,-0.24119043,-0.13979897,-0.25042006
fund,1204,0.4488979,-0.079756506,-0.27313736,-0.32471934,0.10056234,-0.47705245,-0.12245256,-0.6132097,-0.06707069,-0.36345172,-0.4243536,-0.035790723,0.03094509,-0.22234887,-0.18618357
food,1203,0.059588112,0.43957123,0.104410134,-0.1517742,-0.16175948,0.07427027,-0.31571758,0.43484247,-0.014306026,0.24266697,0.0020824107,-0.082688235,-0.28568918,-0.1401397,-0.11386734
brought,1202,-0.10995162,0.4933716,-0.6294644,-0.038259037,-0.2063921,-0.061166853,-0.026263535,0.79361707,0.058223728,0.19459543,0.06450808,-0.005426888,0.101490796,-0.63317406,0.28919268
alien,1199,0.07784082,0.046442103,-0.37523,-0.045763593,0.029865457,-0.035527356,0.042010393,-0.019517295,-0.18008828,-0.06100786,0.42464313,0.043127306,-0.13516186,-0.01724639,0.08929391
strong,1197,-0.17424342,-0.050513685,0.03361579,0.17710082,-0.15984726,-0.024366332,0.20567657,-0.1126053,-0.106483705,-0.001792282,-0.09659996,0.09896141,0.1452348,-0.0011864916,-0.25517735
source,1196,-0.03318569,0.27589503,0.26269144,0.0069273817,-0.21955441,0.15714562,0.34064415,-0.0059813648,0.098344535,-0.58597445,-0.22697991,-0.34643602,-0.17383085,0.14362927,-0.22542788
special,1195,-0.18189014,0.15086347,-0.3143688,-0.1198168,0.16580157,0.041695293,0.21029459,0.022130473,-0.23191103,0.03833956,-0.13274941,-0.39121172,0.21372764,-0.07298101,-0.2959872
target,1195,0.3482114,-0.15071702,-0.36094618,0.00658994,-0.31272513,0.26101315,0.1679933,-0.37625682,-0.015176207,-0.4177095,-0.0592376,-0.4377998,-0.21696517,0.2950061,0.1485074
growing,1190,0.21439828,0.4589277,0.11884316,-0.38915074,-0.096116796,-0.15970126,-0.24079779,0.008855981,0.07332082,0.070823595,-0.18661804,-0.11537989,0.021503944,0.038258344,-0.24218899
illinois,1188,0.060775124,0.021890564,-0.6432999,0.086444885,0.112834476,0.0040724124,0.15215465,0.044247262,0.06943778,0.15615575,-0.38070247,-0.0844669,0.10193402,0.19243892,-0.17266604
price,1186,0.4560443,-0.6233579,-0.13849866,-0.3367944,0.1155658,-0.051343616,-0.05486614,-0.5803208,-0.56252646,-0.34706557,-0.13915963,-0.02725679,0.04420725,-0.8260774,0.049908437
near,1185,0.23023383,-0.07672282,-0.95167196,0.05690244,0.18041345,0.0017289591,0.26279393,0.06617561,0.27557543,-0.28455666,-0.041723594,0.21542826,-0.101972155,0.54885006,-0.16923802
wont,1184,-0.36457607,-0.25144795,-0.32176223,-0.17141402,0.059380762,0.17057875,0.3404041,-0.164251,0.15076204,-0.22599535,0.008422319,0.055973243,0.047411,-0.3255983,0.10080916
morning,1178,0.02452828,-0.085559756,-0.1320808,-0.35153106,-0.11087843,0.124899864,-0.16846552,-0.14803739,0.18324733,0.45456564,0.006356841,-0.15296328,-0.00045653502,0.29131734,-0.26175344
ballot,1174,0.60967374,0.09460575,0.027599407,0.19784519,0.26601022,0.25912952,-0.396178,-1.277865,-0.5924033,-0.24501525,-0.18002431,0.3971602,0.19015938,-0.8699197,-0.07929897
ice,1172,-0.020346282,0.18417953,-0.5548273,-0.12314531,-0.10289687,0.10086642,-0.039620113,-0.55781084,-0.1205774,-0.04472897,-0.05803474,0.10311874,-0.042746887,0.0818383,-0.09888159
arizona,1172,-0.057598684,0.42211097,0.17771329,0.06995378,0.022092838,-0.043599512,-0.20387062,-0.06618682,0.054764695,0.05120993,-0.2709911,0.10420523,0.053486258,0.19912554,-0.25222707
message,1171,-0.002146499,-0.050520286,-0.063202456,0.1577552,-0.2313479,-0.31755933,0.18331698,0.4619675,-0.48833963,-0.01813371,0.32095572,0.12681018,-0.010108471,-0.060126584,0.14057596
key,1167,0.2680862,0.08254859,-0.61972654,-0.69139254,0.15872774,0.046897124,0.070814595,0.093140155,0.20365024,0.13359028,-0.037150722,0.06391905,0.11043034,0.25448054,-0.18058424
foreign,1165,-0.09979547,-0.04374915,-0.7861831,-0.4124962,-0.37775376,-0.013637039,-0.03775073,-0.27867073,-0.4351835,-0.3516304,-0.44548962,-0.3611819,-0.46767026,1.0082308,-0.2113551
received,1165,-0.046084676,0.22551261,0.41074768,0.232592,0.035392337,-0.022562789,-0.058046706,-0.22970042,-0.22648607,0.530016,-0.109807886,-0.06578156,-0.18601505,-0.354395,-0.27566826
thought,1165,-0.03168026,0.056174643,-0.12790789,-0.13533019,0.020700406,-0.25880846,0.1071506,-0.5058384,0.2808882,0.17273325,0.1613392,0.009094155,-0.043137345,-0.30921617,0.2887545
needed,1162,0.007989403,0.23513843,-0.69574803,-0.41832355,0.3083882,0.13652675,-0.14006707,-0.016540607,0.050237373,-0.17801157,0.40750912,0.20310576,-0.05641366,0.061278652,-0.19119804
bring,1162,0.25547516,0.37914935,0.3698986,-0.18911935,0.030303616,0.09443927,-0.2120624,0.037688307,0.16531771,-0.11135532,-0.24654472,-0.2634149,-0.11541809,0.23034802,-0.29232737
congressional,1162,-0.17347501,-0.30920473,0.34071898,-0.80597436,0.39696878,0.14020579,-0.41689783,-0.9989927,-0.4649728,-0.05691893,0.0873436,0.01603312,0.2798547,0.0067431154,-0.16931994
opposed,1161,-0.010534351,-0.3641105,0.5595589,-0.44319248,0.029753957,-0.3695778,0.19550511,-0.60340315,0.22520383,-0.8143278,0.14145729,0.33143294,0.19100216,0.36416307,-0.12246988
wrong,1155,-0.5641433,-0.44375062,0.5008604,0.46790645,-0.27038893,0.21057121,-0.22292411,0.2555549,-0.14303872,-0.3116586,-0.3316262,-0.111044064,0.02897306,-0.8267232,0.20878816
tried,1153,-0.15591308,0.051323455,-0.29621762,0.18385445,-0.019188236,-0.014417045,0.0022087335,0.759826,-0.45205733,-0.022737483,0.09263069,0.15207858,-0.21114086,0.15500768,-0.18762296
tell,1152,-0.52860975,0.10597946,0.2379831,-0.2183045,-0.22651882,-0.005593415,-0.20451303,0.03715536,0.44255397,-0.02323287,-0.051487383,-0.30090344,0.24442382,-0.07213496,0.04959459
adult,1152,-0.2751768,-0.004840943,0.47311714,-0.17026953,-0.22269367,-0.10637328,0.14123619,-0.02522417,0.0677565,0.4006106,-0.03466789,0.253095,-0.14822645,-0.23642232,-0.16408242
example,1148,-0.11926321,0.318061,0.07602131,0.5984319,0.0011448587,0.1326768,0.027869472,-0.10890617,-0.30952513,-0.1261067,-0.14820807,-0.3271124,-0.056011382,-0.2737261,-0.2009393
allowing,1148,-0.10260642,-0.052612048,0.44466364,0.29982316,-0.029613474,-0.026739134,-0.12721449,-0.18185833,-0.13989618,-0.020136038,-0.45237824,-0.16186187,0.22257742,-0.37544194,-0.17803681
proposition,1147,-0.20213938,-0.26056036,-0.6281367,-0.00725534,0.2071677,0.43383288,-0.24737243,0.1543364,0.101394355,-0.19136445,0.3476331,-0.08668423,-0.10833606,-0.84711224,-0.0977127
settlement,1142,0.051682487,-0.40275812,-1.0117859,-0.20292875,0.18111338,0.06012919,0.11846374,0.79187447,0.10808093,0.015010464,0.16926444,0.11365892,0.1414093,-0.40836743,-0.12896048
initiative,1140,0.028512603,-0.67901546,-0.29890046,-0.17686959,-0.19680762,-0.16492659,0.04678902,-0.16755114,-0.13128613,-0.2929209,-0.2703978,0.012350559,0.22559412,1.031362,-0.1601597
fall,1138,-0.011571212,0.30214474,-0.5849794,0.19480276,0.27507412,0.12522554,-0.17893626,-0.36090142,0.25139228,0.21748236,-0.2919238,0.20891483,-0.038209848,-0.36523965,0.019964663
certain,1138,0.028999658,-0.01269855,-0.5441289,0.18697812,0.13552341,0.09656426,0.07218591,0.30360994,-0.19027875,0.09554042,-0.28221563,-0.008644553,0.040025167,-0.41478822,0.17568998
conviction,1138,-0.23242418,-0.5241701,-0.2132955,0.5231727,0.032922238,-0.15657385,-0.112797305,-0.3246687,-0.16453929,-0.37861365,-0.41091138,-0.1874776,-0.083205745,0.5528393,0.028505353
soon,1137,-0.25173724,0.1599486,0.30148074,-0.3667667,0.2255823,0.09843033,0.048321597,-0.40057835,0.5019227,-0.032678187,-0.10129329,0.013400725,-0.1930111,-0.36775732,-0.028647603
serious,1136,-0.35873437,0.030133069,-0.34048384,0.59501445,-0.023931727,0.10093226,-0.050616242,0.18731256,-0.20668435,-0.1339857,-0.01203161,0.10023601,0.048503757,-0.39215258,-0.20199046
market,1135,0.3001016,-0.099135585,-0.26550356,-0.6420586,-0.1382728,0.18235765,-0.1408483,0.047902234,-0.3940451,-0.6786544,0.14432357,-0.23363906,-0.059195656,0.41791865,-0.21576872
sense,1135,-0.32649183,-0.17713913,0.27972022,-0.18443592,0.06579122,0.20197457,0.0760058,-0.39227834,0.02311161,0.3283097,-0.27417108,-0.07727912,0.0060596443,0.0869655,-0.22450651
close,1135,0.0042267484,0.541082,0.5145623,-0.89994514,-0.1794979,0.16822723,0.22254463,-0.014161125,0.027155956,-0.23186615,-0.013780137,0.15835108,0.017934583,-0.28115296,0.31512517
old,1133,-0.01876223,-0.13406597,0.22780271,0.083444096,-0.0749484,-0.04961668,-0.035758786,0.01564803,-0.44652027,0.12628481,0.34614027,-0.20944425,-0.06341052,-0.5317817,0.048869915
terrorist,1133,-1.1901883,-0.67378795,-0.3541177,-0.7487465,-0.43150285,-0.23584,-0.86699295,0.77731735,-0.48684084,-0.29643774,-0.5786781,-0.3619788,-0.11787562,-0.7586214,0.2091646
dead,1131,-0.50044376,0.53576803,0.114009604,-0.14179529,-0.034372915,-0.039093927,0.3411863,-0.0065411124,0.32790047,-0.06712359,-0.06595514,-0.41257983,-0.04115561,-0.5516743,-0.20262702
killer,1131,-0.16616699,-0.79889256,0.5409272,0.022520768,-0.17327932,0.11834871,0.14336865,0.3804603,0.044928603,0.3942278,-0.10708801,-0.17159903,-0.0572676,-0.7990069,0.07987764
hard,1130,-0.029663766,-0.2245139,-0.33243418,-0.14142202,0.073934026,-0.08716991,-0.24123996,-0.07908451,-0.12903939,-0.05066031,0.18851115,-0.08910581,-0.10912028,0.606383,0.57017976
town,1130,-0.0832482,-0.018288689,-0.5748471,-0.015395239,0.17222565,0.13059291,0.005029266,-0.21558611,0.16630802,-0.0019356641,0.13080733,0.10626579,-0.030389007,-0.012406892,-0.116880745
disease,1130,-0.44603214,-0.62091947,-0.050634343,-0.0458961,0.10680046,-0.44993842,-0.62999624,-0.332291,0.5115306,-0.429916,-0.30623758,-0.6484487,-0.3594018,-0.37349728,0.27721894
he,1129,-0.080429904,-0.28335,-0.12684634,0.19468734,0.09996565,-0.23683341,0.15680076,0.014748693,-0.2720509,-0.18454418,0.20252162,-0.27375495,0.12512623,-0.35056877,0.27856055
legislator,1127,0.22374067,-1.0289654,-0.016769946,-0.26510823,-0.19726212,0.08559931,0.011488593,-0.36217037,-0.43824625,-0.13309714,-0.14311875,0.2049027,0.29464364,0.6181639,-0.116872735
education,1127,0.04054436,0.48535597,-0.9216023,0.116961315,0.011805807,0.08786668,0.019586891,0.09866652,0.07635918,0.4070683,-0.06834136,0.15366231,-0.06830862,-0.21646701,-0.055176105
argued,1126,-0.18435447,-0.88267577,0.5297012,-0.053039394,0.18570228,0.071649015,0.013115682,0.09779381,0.063571416,-0.093827374,0.23336299,-0.29826882,0.040302303,-0.79681426,-0.13842534
latest,1125,0.045907307,0.11796025,-0.636927,-0.40469086,0.19565125,0.12019065,0.57968396,0.015144607,0.27530113,0.057800133,0.09874633,-0.3823605,-0.016256072,-0.0043247365,-0.26376933
kid,1124,-0.24504454,-0.93814725,0.37018207,-0.6124894,-0.40685388,-0.000966028,0.101532504,0.25930825,0.29918098,0.1715648,0.31285,0.13422719,0.115421295,0.061672274,0.27158874
decide,1122,-0.082995065,-1.2341722,0.34478098,-0.33626494,0.31073058,0.009066237,-0.023558693,-0.06113476,0.3805926,-0.585709,0.00031411025,-0.3929061,0.22508314,0.24708419,-0.15420662
secretary,1121,-0.09827967,0.05651344,0.14329371,-0.9826299,-0.2352155,0.14287478,-0.28171343,-0.34095842,-0.04757969,-0.28797445,-0.37663415,0.3858015,0.15039746,0.61255205,-0.22800139
behind,1121,0.060237512,-0.4661705,0.30212507,0.11777324,0.15160674,-0.27105844,0.05348925,0.80873793,-0.12446325,-0.14609827,-0.15168743,-0.26960522,0.01576797,-0.24580066,-0.017905708
spent,1119,0.50104827,-0.31717467,0.1878598,-0.12744059,-0.20249361,-0.2170757,-0.19279526,-0.18195033,0.05077577,-0.038966853,-0.16849305,-0.33694196,0.05514584,0.34853116,-0.26084146
brown,1117,0.1745217,-0.30425864,-0.10836438,0.21020037,-0.10528427,-0.04420806,0.05402593,-0.16818427,-0.041679982,0.049126763,-0.025873592,0.034305688,0.115736075,0.11790904,-0.15016644
read,1116,-0.06286792,0.22838844,0.08819018,-0.03303632,-0.2151661,0.11721555,0.21127774,-0.1357627,0.1745695,0.17553745,0.16821948,0.30251333,-0.25517485,-0.10135903,-0.36746764
committed,1112,-0.15198377,0.529844,0.16506714,0.1779606,-0.18132183,-0.057355285,0.36203504,0.098103486,0.38804063,-0.33122993,0.121067435,-0.20988522,-0.35663536,-0.16543315,-0.13845576
jr,1111,0.34130242,-0.505477,-0.12651592,0.21796817,0.22460045,-0.04248104,0.19200225,-0.06648843,0.16476637,0.49528885,0.3809633,-0.018529732,-0.13064621,-0.9847502,-0.20943925
meet,1111,-0.25443614,0.2019653,0.1960572,-0.33503023,0.05843715,-0.14882813,-0.5443538,-0.23265181,-0.074671134,0.03161281,-0.093119,0.13666782,0.022982767,0.32478857,0.66821593
juror,1111,-0.69280016,-0.042245425,0.23094542,0.48876005,0.36829433,-0.2396888,0.01997512,-0.51752096,-0.52031124,0.1149174,-0.6718529,-0.5004091,-0.41083598,-0.6415564,-0.087726876
average,1109,0.44468528,0.20335491,0.16229351,-0.5606397,-0.17236587,0.18170409,0.45530125,0.21510665,-0.09446456,0.04786162,-0.23222502,0.13783535,-0.4439752,0.009627576,-0.16134566
battle,1106,-0.21077958,-0.628686,0.32832265,-0.17893262,0.09756881,-0.057295088,-0.078578874,0.6386088,-0.13165541,0.20571995,-0.17326082,0.048399244,-0.04123622,-0.13387088,0.16834281
commission,1105,0.17777482,0.03953474,-0.63261503,0.1619649,-0.14376526,0.1897646,-0.008155499,0.19214448,0.026297977,0.032328885,-0.0934869,-0.2323911,0.12258079,-0.44458032,-0.21918711
eight,1103,-0.46670577,-0.13351755,-0.05483754,-0.115160115,0.23207995,0.060581025,-0.019916933,-0.2908435,-0.41595924,0.088984095,0.11309208,0.2350957,0.03627386,0.38214153,-0.18581755
goal,1102,-0.3874528,-0.22152421,-0.048555262,-0.19560902,-0.0128831165,0.17454028,0.37755373,0.37423438,-0.06336528,-0.42121884,-0.3166394,-0.15707293,0.18811491,0.14435972,-0.21200716
sheriff,1102,-0.2095295,-0.22808522,-0.54044765,0.18611728,-0.06704323,0.0842908,0.45448554,-0.17208767,-0.011792737,-0.660504,0.028960587,-0.576553,-0.06543076,-0.5318174,-0.18117948
always,1100,-0.20446095,0.3485062,-0.2298809,-0.31003955,-0.39554718,-0.020694796,-0.3639992,0.12862395,-0.04204386,0.3194664,0.48460367,-0.35333803,0.0833369,-0.31484097,-0.23460282
chairman,1099,0.33108795,0.22817379,-0.536096,0.17277014,-0.0919545,0.15267967,0.28583875,-0.18356253,-0.41603342,-0.5048745,-0.24530338,-0.20562418,0.10015388,0.6875616,-0.23009779
paul,1099,-0.4363485,-0.0654035,0.58487993,0.22483255,-0.026402375,0.017845662,-0.07881769,0.09509971,-0.5035317,-0.022167427,-0.19445743,0.12231173,-0.016011303,0.15515152,-0.23552221
project,1098,0.22924872,0.025540078,-0.2949175,-0.17995873,0.1640599,-0.2672811,-0.3106453,-0.4064081,-0.039209448,-0.3051253,0.21162581,-0.20924063,0.11235771,0.4049835,-0.2716345
sell,1096,0.47305855,-1.32044,-0.21505417,0.2344927,-0.11909474,0.10152137,0.353297,0.39539102,-0.6850186,-0.14231561,-0.06780825,-0.083947346,0.17511299,-0.17188366,-0.19103846
rejected,1094,0.07178584,-1.1140614,-0.47039717,-0.07556482,0.39036435,0.17438498,0.37796116,-0.747917,0.12636268,-0.1873637,-0.27803564,0.3046925,0.22953986,-0.07362798,-0.16033423
defendant,1094,-0.0205487,0.06701185,-0.27455595,0.116669744,0.16130295,0.0006525205,-0.028809909,-0.08095253,0.59124666,-0.07518895,0.0077323955,-0.1785712,-0.3169228,-0.56908005,-0.13526352
sure,1090,-0.091096595,0.21506001,-0.38542917,-0.24066572,0.246173,0.118168674,-0.084026106,0.14086583,0.22578767,0.0765773,-0.2613912,0.014975946,0.10176799,-0.49008816,-0.24406382
seen,1089,0.029100271,-0.5515939,0.03715633,0.37215805,0.17432645,0.050015613,-0.2620403,-0.8241214,0.32453844,-0.015968127,0.1208827,0.05445587,0.113817215,0.39444995,-0.29894873
longer,1088,0.3366835,-0.0895673,0.16078033,-0.43196642,-0.043804534,0.1127815,-0.2804866,-0.124978594,0.38515455,-0.0035051734,0.31214768,-0.35348383,-0.11015144,0.13146685,-0.284747
potential,1087,0.2807076,-0.123920344,-0.39597076,0.18440324,0.14192179,0.061850823,-0.09103928,0.29040283,0.2179338,-0.2561872,-0.029033378,-0.5651676,-0.029759333,-0.08964541,0.03878733
opposition,1086,-0.072128914,-0.041186858,0.28616178,-0.17348394,-0.23991455,0.029169831,0.3065022,-0.4675138,-0.19087648,-0.4681062,-0.1638725,0.1507782,0.059470896,0.6979292,-0.18590786
isnt,1086,0.021462684,0.058687866,-0.48165536,-0.24150336,0.38607836,-0.13651562,-0.07964879,-0.81804544,-0.2649701,0.29413602,0.15199493,0.3423766,-0.026984747,0.5784332,0.04363466
access,1080,-0.16271308,-0.069514796,-0.037716433,0.08910313,-0.074900076,0.08394911,-0.080784306,0.12728152,0.1899909,0.41611582,-0.242162,-0.6619986,-0.007939201,0.6731789,-0.20371403
body,1077,-0.090751104,0.14005174,-0.014812323,-0.5544587,0.16535795,-0.22575898,0.20134082,-0.305003,0.4933855,-0.5190428,-0.4840686,-0.53894526,0.07608772,-0.01509204,-0.20235349
banning,1077,0.12575363,-0.22356771,-0.23755108,0.3767665,-0.020598028,0.18388116,-0.23565677,-0.022077862,0.02254216,-0.324258,-0.03793285,0.24022329,-0.12465988,0.35298115,-0.123721786
